41610,223,5
P-270,U3,47.0,246.0,169.0,94.0,298.0,239.0
P-273,U4,0.0,0.0,0.0,85.0,79.0,71.0
P-274,U4,0.0,79.0,0.0,75.0,167.0,110.0
P-275,U3,153.0,98.0,89.0,227.0,143.0,166.0
P-277,U4,85.0,0.0,0.0,139.0,108.0,105.0
P-280,U3,105.0,0.0,115.0,166.0,53.0,205.0
P-282,U4,0.0,167.0,0.0,107.0,259.0,54.0
P-283,U4,139.0,0.0,0.0,239.0,97.0,66.0
P-284,U3,105.0,98.0,182.0,215.0,168.0,234.0
P-285,U4,0.0,0.0,110.0,81.0,108.0,164.0
P-295,U3,164.0,168.0,190.0,233.0,277.0,239.0
P-297,U4,0.0,167.0,54.0,103.0,268.0,122.0
P-299,U4,139.0,97.0,0.0,222.0,184.0,80.0
P-300,U4,0.0,0.0,164.0,97.0,101.0,233.0
P-304,U4,103.0,259.0,0.0,171.0,310.0,89.0
P-310,U2,98.0,275.0,102.0,163.0,318.0,161.0
P-319,U4,139.0,0.0,66.0,241.0,48.0,167.0
P-320,U4,0.0,108.0,110.0,64.0,161.0,167.0
P-329,U4,75.0,108.0,80.0,169.0,166.0,145.0
P-333,U4,64.0,101.0,164.0,164.0,186.0,236.0
P-345,U1,83.0,110.0,60.0,126.0,157.0,138.0
P-346,U4,0.0,186.0,122.0,83.0,281.0,232.0
P-350,U4,171.0,184.0,0.0,231.0,269.0,69.0
P-352,U3,94.0,269.0,151.0,160.0,312.0,240.0
P-353,U4,171.0,48.0,80.0,237.0,109.0,150.0
P-356,U4,97.0,0.0,167.0,196.0,95.0,244.0
P-360,U4,171.0,184.0,69.0,224.0,264.0,145.0
P-365,U4,83.0,186.0,122.0,171.0,296.0,217.0
P-366,U4,107.0,184.0,0.0,163.0,255.0,105.0
P-394,U5,0.0,0.0,0.0,109.0,90.0,81.0
P-324,U2,0.0,278.0,0.0,41.0,318.0,68.0
P-393,U2,163.0,273.0,95.0,210.0,317.0,160.0
P-385,U3,0.0,278.0,0.0,64.0,318.0,48.0
P-357,U3,105.0,53.0,178.0,163.0,93.0,234.0
P-80,U4,0.0,259.0,0.0,85.0,302.0,44.0
P-387,U4,0.0,268.0,44.0,96.0,310.0,91.0
P-206,U3,160.0,277.0,190.0,220.0,318.0,237.0
P-380,U4,75.0,108.0,0.0,116.0,164.0,62.0
P-326,U4,171.0,269.0,0.0,222.0,314.0,84.0
P-123,U2,0.0,79.0,63.0,62.0,122.0,103.0
P-272,U4,0.0,101.0,167.0,64.0,176.0,207.0
P-92,U4,81.0,0.0,105.0,139.0,65.0,163.0
P-1,U4,171.0,264.0,84.0,226.0,317.0,183.0
P-25,U4,169.0,109.0,80.0,213.0,162.0,157.0
P-221,U4,196.0,0.0,167.0,240.0,68.0,216.0
P-37,U4,171.0,162.0,145.0,230.0,238.0,196.0
P-130,U4,81.0,65.0,105.0,159.0,105.0,150.0
P-257,U4,164.0,95.0,157.0,231.0,146.0,211.0
P-202,U4,171.0,146.0,196.0,223.0,240.0,236.0
P-305,U4,171.0,240.0,183.0,224.0,303.0,241.0
P-44,U5,0.0,90.0,0.0,84.0,130.0,49.0
P-167,U5,109.0,0.0,0.0,156.0,50.0,100.0
P-85,U5,0.0,130.0,0.0,47.0,198.0,44.0
P-315,U5,84.0,90.0,0.0,134.0,165.0,53.0
P-205,U5,156.0,0.0,0.0,203.0,40.0,109.0
P-248,U5,0.0,50.0,81.0,77.0,117.0,133.0
P-291,U5,0.0,198.0,0.0,74.0,279.0,40.0
P-355,U5,134.0,50.0,0.0,179.0,110.0,52.0
P-327,U5,109.0,50.0,53.0,167.0,146.0,97.0
P-336,U5,0.0,0.0,81.0,68.0,49.0,153.0
P-75,U5,0.0,198.0,40.0,74.0,241.0,125.0
P-185,U5,179.0,40.0,0.0,221.0,107.0,100.0
P-378,U5,77.0,40.0,100.0,136.0,93.0,189.0
P-371,U5,0.0,241.0,40.0,91.0,293.0,88.0
P-26,U5,0.0,130.0,44.0,69.0,186.0,117.0
P-97,U5,134.0,146.0,0.0,187.0,199.0,93.0
P-313,U5,77.0,107.0,97.0,168.0,161.0,151.0
P-57,U5,0.0,241.0,88.0,83.0,305.0,147.0
P-230,U5,187.0,107.0,0.0,233.0,155.0,86.0
P-27,U5,136.0,40.0,100.0,229.0,102.0,149.0
P-29,U5,136.0,0.0,151.0,198.0,86.0,204.0
P-177,U5,0.0,0.0,153.0,44.0,41.0,252.0
P-258,U5,74.0,165.0,0.0,129.0,236.0,82.0
P-171,U5,187.0,155.0,0.0,237.0,210.0,93.0
P-400,U5,168.0,102.0,100.0,220.0,152.0,164.0
P-5,U5,0.0,49.0,133.0,58.0,137.0,197.0
P-220,U5,91.0,236.0,0.0,135.0,307.0,104.0
P-135,U5,0.0,161.0,125.0,108.0,227.0,170.0
P-32,U5,136.0,86.0,164.0,206.0,130.0,262.0
P-381,U5,0.0,227.0,147.0,64.0,275.0,216.0
P-172,U5,168.0,152.0,93.0,219.0,223.0,169.0
P-14,U5,44.0,0.0,189.0,89.0,46.0,270.0
P-48,U5,64.0,227.0,147.0,117.0,292.0,195.0
P-289,U5,198.0,0.0,149.0,241.0,70.0,215.0
P-189,U5,0.0,130.0,197.0,56.0,193.0,284.0
P-317,U5,135.0,223.0,0.0,188.0,309.0,50.0
P-152,U5,58.0,93.0,151.0,125.0,150.0,200.0
P-271,U5,0.0,275.0,147.0,44.0,316.0,239.0
P-87,U5,56.0,130.0,216.0,110.0,237.0,269.0
P-40,U5,89.0,0.0,204.0,179.0,70.0,249.0
P-278,U5,188.0,223.0,0.0,232.0,296.0,80.0
P-146,U5,135.0,223.0,50.0,180.0,279.0,150.0
P-307,U5,44.0,275.0,195.0,140.0,318.0,277.0
P-242,U5,180.0,223.0,80.0,233.0,312.0,149.0
P-78,U5,110.0,150.0,151.0,152.0,224.0,255.0
P-399,U5,0.0,41.0,197.0,44.0,130.0,242.0
P-363,U5,152.0,130.0,169.0,219.0,202.0,248.0
P-66,U5,179.0,0.0,215.0,229.0,86.0,262.0
P-276,U5,0.0,193.0,216.0,46.0,262.0,278.0
P-269,U5,180.0,223.0,149.0,238.0,279.0,223.0
P-261,U5,140.0,224.0,223.0,240.0,301.0,265.0
P-19,U5,44.0,70.0,200.0,131.0,121.0,269.0
P-164,U6,0.0,0.0,0.0,102.0,40.0,87.0
P-192,U6,0.0,40.0,0.0,54.0,116.0,74.0
P-76,U6,102.0,0.0,0.0,142.0,92.0,96.0
P-234,U6,0.0,116.0,0.0,43.0,181.0,104.0
P-169,U6,142.0,0.0,0.0,190.0,87.0,94.0
P-12,U6,0.0,181.0,0.0,48.0,261.0,88.0
P-322,U6,54.0,92.0,0.0,99.0,158.0,102.0
P-331,U6,142.0,87.0,0.0,213.0,130.0,88.0
P-392,U5,68.0,0.0,100.0,131.0,40.0,187.0
P-59,U6,142.0,0.0,94.0,227.0,79.0,143.0
P-170,U6,0.0,261.0,0.0,100.0,305.0,81.0
P-397,U6,0.0,181.0,88.0,80.0,232.0,147.0
P-361,U5,117.0,224.0,150.0,178.0,275.0,215.0
P-156,U6,142.0,87.0,88.0,189.0,160.0,198.0
P-218,U6,0.0,0.0,87.0,90.0,77.0,146.0
P-120,U6,0.0,261.0,81.0,91.0,309.0,155.0
P-337,U6,189.0,87.0,88.0,229.0,164.0,190.0
P-186,U6,190.0,0.0,0.0,237.0,84.0,93.0
P-384,U6,0.0,77.0,104.0,69.0,150.0,164.0
P-99,U6,0.0,0.0,198.0,71.0,70.0,266.0
P-375,U6,90.0,0.0,96.0,138.0,67.0,193.0
P-244,U6,48.0,158.0,0.0,124.0,220.0,75.0
P-194,U6,189.0,0.0,190.0,237.0,109.0,261.0
P-260,U6,99.0,92.0,81.0,142.0,141.0,180.0
P-209,U6,189.0,109.0,190.0,233.0,184.0,262.0
P-198,U6,0.0,160.0,147.0,74.0,219.0,231.0
P-54,U6,80.0,158.0,75.0,131.0,217.0,181.0
P-153,U6,100.0,220.0,0.0,162.0,284.0,51.0
P-354,U6,0.0,70.0,198.0,52.0,140.0,268.0
P-341,U6,71.0,0.0,198.0,143.0,87.0,255.0
P-4,U6,100.0,220.0,51.0,208.0,295.0,107.0
P-339,U6,142.0,130.0,0.0,196.0,206.0,76.0
P-369,U6,0.0,219.0,155.0,84.0,294.0,213.0
P-53,U6,138.0,0.0,143.0,244.0,53.0,187.0
P-39,U6,0.0,219.0,213.0,96.0,283.0,274.0
P-391,U6,52.0,87.0,198.0,117.0,160.0,285.0
P-179,U6,96.0,160.0,181.0,158.0,233.0,244.0
P-334,U6,131.0,160.0,107.0,185.0,259.0,172.0
P-31,U6,0.0,0.0,146.0,71.0,76.0,195.0
P-225,U6,185.0,184.0,107.0,239.0,252.0,200.0
P-398,U6,96.0,259.0,107.0,199.0,311.0,192.0
P-227,U6,158.0,184.0,200.0,217.0,280.0,273.0
P-122,U6,143.0,0.0,198.0,189.0,104.0,275.0
P-149,U6,162.0,206.0,0.0,225.0,310.0,45.0
P-373,U6,96.0,233.0,192.0,158.0,317.0,264.0
P-159,U6,0.0,160.0,231.0,92.0,210.0,283.0
P-141,U6,196.0,130.0,0.0,239.0,200.0,87.0
P-182,U6,117.0,104.0,198.0,187.0,149.0,276.0
P-231,NONE,-1,-1,-1,-1,-1,-1
P-102,NONE,-1,-1,-1,-1,-1,-1
P-335,NONE,-1,-1,-1,-1,-1,-1
P-246,NONE,-1,-1,-1,-1,-1,-1
P-247,NONE,-1,-1,-1,-1,-1,-1
P-28,NONE,-1,-1,-1,-1,-1,-1
P-65,NONE,-1,-1,-1,-1,-1,-1
P-77,NONE,-1,-1,-1,-1,-1,-1
P-208,NONE,-1,-1,-1,-1,-1,-1
P-382,NONE,-1,-1,-1,-1,-1,-1
P-351,NONE,-1,-1,-1,-1,-1,-1
P-35,NONE,-1,-1,-1,-1,-1,-1
P-11,NONE,-1,-1,-1,-1,-1,-1
P-367,NONE,-1,-1,-1,-1,-1,-1
P-249,NONE,-1,-1,-1,-1,-1,-1
P-386,NONE,-1,-1,-1,-1,-1,-1
P-63,NONE,-1,-1,-1,-1,-1,-1
P-342,NONE,-1,-1,-1,-1,-1,-1
P-358,NONE,-1,-1,-1,-1,-1,-1
P-396,NONE,-1,-1,-1,-1,-1,-1
P-155,NONE,-1,-1,-1,-1,-1,-1
P-256,NONE,-1,-1,-1,-1,-1,-1
P-290,NONE,-1,-1,-1,-1,-1,-1
P-58,NONE,-1,-1,-1,-1,-1,-1
P-108,NONE,-1,-1,-1,-1,-1,-1
P-174,NONE,-1,-1,-1,-1,-1,-1
P-166,NONE,-1,-1,-1,-1,-1,-1
P-96,NONE,-1,-1,-1,-1,-1,-1
P-293,NONE,-1,-1,-1,-1,-1,-1
P-144,NONE,-1,-1,-1,-1,-1,-1
P-312,NONE,-1,-1,-1,-1,-1,-1
P-113,NONE,-1,-1,-1,-1,-1,-1
P-34,NONE,-1,-1,-1,-1,-1,-1
P-93,NONE,-1,-1,-1,-1,-1,-1
P-151,NONE,-1,-1,-1,-1,-1,-1
P-62,NONE,-1,-1,-1,-1,-1,-1
P-298,NONE,-1,-1,-1,-1,-1,-1
P-241,NONE,-1,-1,-1,-1,-1,-1
P-301,NONE,-1,-1,-1,-1,-1,-1
P-364,NONE,-1,-1,-1,-1,-1,-1
P-343,NONE,-1,-1,-1,-1,-1,-1
P-263,NONE,-1,-1,-1,-1,-1,-1
P-362,NONE,-1,-1,-1,-1,-1,-1
P-332,NONE,-1,-1,-1,-1,-1,-1
P-33,NONE,-1,-1,-1,-1,-1,-1
P-348,NONE,-1,-1,-1,-1,-1,-1
P-279,NONE,-1,-1,-1,-1,-1,-1
P-61,NONE,-1,-1,-1,-1,-1,-1
P-43,NONE,-1,-1,-1,-1,-1,-1
P-176,NONE,-1,-1,-1,-1,-1,-1
P-79,NONE,-1,-1,-1,-1,-1,-1
P-250,NONE,-1,-1,-1,-1,-1,-1
P-303,NONE,-1,-1,-1,-1,-1,-1
P-395,NONE,-1,-1,-1,-1,-1,-1
P-267,NONE,-1,-1,-1,-1,-1,-1
P-190,NONE,-1,-1,-1,-1,-1,-1
P-328,NONE,-1,-1,-1,-1,-1,-1
P-314,NONE,-1,-1,-1,-1,-1,-1
P-253,NONE,-1,-1,-1,-1,-1,-1
P-240,NONE,-1,-1,-1,-1,-1,-1
P-175,NONE,-1,-1,-1,-1,-1,-1
P-308,NONE,-1,-1,-1,-1,-1,-1
P-340,NONE,-1,-1,-1,-1,-1,-1
P-201,NONE,-1,-1,-1,-1,-1,-1
P-195,NONE,-1,-1,-1,-1,-1,-1
P-115,NONE,-1,-1,-1,-1,-1,-1
P-344,NONE,-1,-1,-1,-1,-1,-1
P-288,NONE,-1,-1,-1,-1,-1,-1
P-131,NONE,-1,-1,-1,-1,-1,-1
P-200,NONE,-1,-1,-1,-1,-1,-1
P-118,NONE,-1,-1,-1,-1,-1,-1
P-140,NONE,-1,-1,-1,-1,-1,-1
P-347,NONE,-1,-1,-1,-1,-1,-1
P-72,NONE,-1,-1,-1,-1,-1,-1
P-204,NONE,-1,-1,-1,-1,-1,-1
P-311,NONE,-1,-1,-1,-1,-1,-1
P-286,NONE,-1,-1,-1,-1,-1,-1
P-229,NONE,-1,-1,-1,-1,-1,-1
P-338,NONE,-1,-1,-1,-1,-1,-1
P-154,NONE,-1,-1,-1,-1,-1,-1
P-281,NONE,-1,-1,-1,-1,-1,-1
P-132,NONE,-1,-1,-1,-1,-1,-1
P-251,NONE,-1,-1,-1,-1,-1,-1
P-239,NONE,-1,-1,-1,-1,-1,-1
P-137,NONE,-1,-1,-1,-1,-1,-1
P-294,NONE,-1,-1,-1,-1,-1,-1
P-325,NONE,-1,-1,-1,-1,-1,-1
P-302,NONE,-1,-1,-1,-1,-1,-1
P-178,NONE,-1,-1,-1,-1,-1,-1
P-60,NONE,-1,-1,-1,-1,-1,-1
P-323,NONE,-1,-1,-1,-1,-1,-1
P-259,NONE,-1,-1,-1,-1,-1,-1
P-389,NONE,-1,-1,-1,-1,-1,-1
P-210,NONE,-1,-1,-1,-1,-1,-1
P-121,NONE,-1,-1,-1,-1,-1,-1
P-91,NONE,-1,-1,-1,-1,-1,-1
P-119,NONE,-1,-1,-1,-1,-1,-1
P-254,NONE,-1,-1,-1,-1,-1,-1
P-268,NONE,-1,-1,-1,-1,-1,-1
P-193,NONE,-1,-1,-1,-1,-1,-1
P-127,NONE,-1,-1,-1,-1,-1,-1
P-213,NONE,-1,-1,-1,-1,-1,-1
P-56,NONE,-1,-1,-1,-1,-1,-1
P-128,NONE,-1,-1,-1,-1,-1,-1
P-101,NONE,-1,-1,-1,-1,-1,-1
P-84,NONE,-1,-1,-1,-1,-1,-1
P-321,NONE,-1,-1,-1,-1,-1,-1
P-374,NONE,-1,-1,-1,-1,-1,-1
P-228,NONE,-1,-1,-1,-1,-1,-1
P-13,NONE,-1,-1,-1,-1,-1,-1
P-88,NONE,-1,-1,-1,-1,-1,-1
P-114,NONE,-1,-1,-1,-1,-1,-1
P-316,NONE,-1,-1,-1,-1,-1,-1
P-7,NONE,-1,-1,-1,-1,-1,-1
P-383,NONE,-1,-1,-1,-1,-1,-1
P-388,NONE,-1,-1,-1,-1,-1,-1
P-38,NONE,-1,-1,-1,-1,-1,-1
P-287,NONE,-1,-1,-1,-1,-1,-1
P-245,NONE,-1,-1,-1,-1,-1,-1
P-233,NONE,-1,-1,-1,-1,-1,-1
P-67,NONE,-1,-1,-1,-1,-1,-1
P-21,NONE,-1,-1,-1,-1,-1,-1
P-306,NONE,-1,-1,-1,-1,-1,-1
P-100,NONE,-1,-1,-1,-1,-1,-1
P-89,NONE,-1,-1,-1,-1,-1,-1
P-111,NONE,-1,-1,-1,-1,-1,-1
P-138,NONE,-1,-1,-1,-1,-1,-1
P-161,NONE,-1,-1,-1,-1,-1,-1
P-24,NONE,-1,-1,-1,-1,-1,-1
P-51,NONE,-1,-1,-1,-1,-1,-1
P-318,NONE,-1,-1,-1,-1,-1,-1
P-74,NONE,-1,-1,-1,-1,-1,-1
P-390,NONE,-1,-1,-1,-1,-1,-1
P-370,NONE,-1,-1,-1,-1,-1,-1
P-90,NONE,-1,-1,-1,-1,-1,-1
P-243,NONE,-1,-1,-1,-1,-1,-1
P-107,NONE,-1,-1,-1,-1,-1,-1
P-235,NONE,-1,-1,-1,-1,-1,-1
P-184,NONE,-1,-1,-1,-1,-1,-1
P-237,NONE,-1,-1,-1,-1,-1,-1
P-116,NONE,-1,-1,-1,-1,-1,-1
P-104,NONE,-1,-1,-1,-1,-1,-1
P-196,NONE,-1,-1,-1,-1,-1,-1
P-372,NONE,-1,-1,-1,-1,-1,-1
P-95,NONE,-1,-1,-1,-1,-1,-1
P-379,NONE,-1,-1,-1,-1,-1,-1
P-52,NONE,-1,-1,-1,-1,-1,-1
P-47,NONE,-1,-1,-1,-1,-1,-1
P-8,NONE,-1,-1,-1,-1,-1,-1
P-368,NONE,-1,-1,-1,-1,-1,-1
P-173,NONE,-1,-1,-1,-1,-1,-1
P-70,NONE,-1,-1,-1,-1,-1,-1
P-359,NONE,-1,-1,-1,-1,-1,-1
P-98,NONE,-1,-1,-1,-1,-1,-1
P-110,NONE,-1,-1,-1,-1,-1,-1
P-309,NONE,-1,-1,-1,-1,-1,-1
P-55,NONE,-1,-1,-1,-1,-1,-1
P-349,NONE,-1,-1,-1,-1,-1,-1
P-292,NONE,-1,-1,-1,-1,-1,-1
P-81,NONE,-1,-1,-1,-1,-1,-1
P-64,NONE,-1,-1,-1,-1,-1,-1
P-376,NONE,-1,-1,-1,-1,-1,-1
P-18,NONE,-1,-1,-1,-1,-1,-1
P-197,NONE,-1,-1,-1,-1,-1,-1
P-191,NONE,-1,-1,-1,-1,-1,-1
P-160,NONE,-1,-1,-1,-1,-1,-1
P-22,NONE,-1,-1,-1,-1,-1,-1
P-203,NONE,-1,-1,-1,-1,-1,-1
P-30,NONE,-1,-1,-1,-1,-1,-1
P-83,NONE,-1,-1,-1,-1,-1,-1
P-143,NONE,-1,-1,-1,-1,-1,-1
P-296,NONE,-1,-1,-1,-1,-1,-1
P-377,NONE,-1,-1,-1,-1,-1,-1
P-158,NONE,-1,-1,-1,-1,-1,-1
P-223,NONE,-1,-1,-1,-1,-1,-1
P-330,NONE,-1,-1,-1,-1,-1,-1
P-262,NONE,-1,-1,-1,-1,-1,-1

